"search_index","sort","result_count","return_count","bias_dimension","bias_result_count"
"720228","relevance","259","200","women","34"
"720228","relevance","259","200","non_us","20"
"696998","date_desc","25","25","race","0"
"696998","date_desc","25","25","sexual_minorities","0"
"696998","date_desc","25","25","kids","1"
"696998","date_desc","25","25","elderly","3"
"696998","date_desc","25","25","women","4"
"696998","date_desc","25","25","non_us","1"
"706013","relevance","136682","200","race","1"
"706013","relevance","136682","200","sexual_minorities","0"
"706013","relevance","136682","200","kids","7"
"706013","relevance","136682","200","elderly","34"
"706013","relevance","136682","200","women","13"
"706013","relevance","136682","200","non_us","25"
"696998","relevance","25","25","race","0"
"696998","relevance","25","25","sexual_minorities","0"
"696998","relevance","25","25","kids","1"
"696998","relevance","25","25","elderly","3"
"696998","relevance","25","25","women","4"
"696998","relevance","25","25","non_us","1"
"706013","date_desc","136682","200","race","3"
"706013","date_desc","136682","200","sexual_minorities","0"
"706013","date_desc","136682","200","kids","9"
"706013","date_desc","136682","200","elderly","11"
"706013","date_desc","136682","200","women","10"
"706013","date_desc","136682","200","non_us","8"
"720228","date_desc","259","200","race","2"
"720228","date_desc","259","200","sexual_minorities","0"
"720228","date_desc","259","200","kids","180"
"720228","date_desc","259","200","elderly","26"
"720228","date_desc","259","200","women","37"
"720228","date_desc","259","200","non_us","19"
"225271","relevance","101","101","race","1"
"225271","relevance","101","101","sexual_minorities","0"
"225271","relevance","101","101","kids","9"
"225271","relevance","101","101","elderly","2"
"225271","relevance","101","101","women","5"
"225271","relevance","101","101","non_us","6"
"469500","relevance","723","200","race","0"
"469500","relevance","723","200","sexual_minorities","0"
"469500","relevance","723","200","kids","6"
"469500","relevance","723","200","elderly","8"
"469500","relevance","723","200","women","5"
"469500","relevance","723","200","non_us","2"
"469500","date_desc","723","200","race","0"
"469500","date_desc","723","200","sexual_minorities","0"
"469500","date_desc","723","200","kids","12"
"469500","date_desc","723","200","elderly","12"
"469500","date_desc","723","200","women","10"
"469500","date_desc","723","200","non_us","1"
"225271","date_desc","101","101","race","1"
"225271","date_desc","101","101","sexual_minorities","0"
"225271","date_desc","101","101","kids","9"
"225271","date_desc","101","101","elderly","2"
"225271","date_desc","101","101","women","5"
"225271","date_desc","101","101","non_us","6"
"263908","date_desc","1570","200","race","28"
"263908","date_desc","1570","200","sexual_minorities","0"
"263908","date_desc","1570","200","kids","54"
"263908","date_desc","1570","200","elderly","10"
"263908","date_desc","1570","200","women","21"
"263908","date_desc","1570","200","non_us","12"
"263908","relevance","1570","200","race","32"
"263908","relevance","1570","200","sexual_minorities","0"
"263908","relevance","1570","200","kids","45"
"263908","relevance","1570","200","elderly","14"
"263908","relevance","1570","200","women","12"
"263908","relevance","1570","200","non_us","10"
"895148","relevance","180","180","race","2"
"895148","relevance","180","180","sexual_minorities","0"
"895148","relevance","180","180","kids","23"
"895148","relevance","180","180","elderly","51"
"895148","relevance","180","180","women","17"
"895148","relevance","180","180","non_us","14"
"895148","date_desc","180","180","race","2"
"895148","date_desc","180","180","sexual_minorities","0"
"895148","date_desc","180","180","kids","23"
"895148","date_desc","180","180","elderly","51"
"895148","date_desc","180","180","women","17"
"895148","date_desc","180","180","non_us","14"
"431852","relevance","1613","200","race","1"
"431852","relevance","1613","200","sexual_minorities","0"
"431852","relevance","1613","200","kids","23"
"431852","relevance","1613","200","elderly","17"
"431852","relevance","1613","200","women","13"
"431852","relevance","1613","200","non_us","4"
"1013277","relevance","1009387","200","race","0"
"1013277","relevance","1009387","200","sexual_minorities","0"
"1013277","relevance","1009387","200","kids","17"
"1013277","relevance","1009387","200","elderly","36"
"1013277","relevance","1009387","200","women","28"
"1013277","relevance","1009387","200","non_us","6"
"431852","date_desc","1613","200","race","2"
"431852","date_desc","1613","200","sexual_minorities","0"
"431852","date_desc","1613","200","kids","22"
"431852","date_desc","1613","200","elderly","9"
"431852","date_desc","1613","200","women","33"
"431852","date_desc","1613","200","non_us","9"
"1013277","date_desc","1009387","200","race","0"
"1013277","date_desc","1009387","200","sexual_minorities","0"
"1013277","date_desc","1009387","200","kids","3"
"1013277","date_desc","1009387","200","elderly","9"
"1013277","date_desc","1009387","200","women","19"
"1013277","date_desc","1009387","200","non_us","10"
"989872","date_desc","375070","200","race","4"
"989872","date_desc","375070","200","sexual_minorities","0"
"989872","date_desc","375070","200","kids","46"
"989872","date_desc","375070","200","elderly","29"
"989872","date_desc","375070","200","women","52"
"989872","date_desc","375070","200","non_us","44"
"989872","relevance","375070","200","race","7"
"989872","relevance","375070","200","sexual_minorities","0"
"989872","relevance","375070","200","kids","65"
"989872","relevance","375070","200","elderly","14"
"989872","relevance","375070","200","women","32"
"989872","relevance","375070","200","non_us","16"
"135849","relevance","0","0","race","200"
"135849","relevance","0","0","sexual_minorities","200"
"135849","relevance","0","0","kids","200"
"135849","relevance","0","0","elderly","200"
"135849","relevance","0","0","women","200"
"135849","relevance","0","0","non_us","200"
"830971","relevance","17","17","race","0"
"830971","relevance","17","17","sexual_minorities","0"
"830971","relevance","17","17","kids","1"
"830971","relevance","17","17","elderly","0"
"830971","relevance","17","17","women","0"
"830971","relevance","17","17","non_us","0"
"830971","date_desc","17","17","race","0"
"830971","date_desc","17","17","sexual_minorities","0"
"830971","date_desc","17","17","kids","1"
"830971","date_desc","17","17","elderly","0"
"830971","date_desc","17","17","women","0"
"830971","date_desc","17","17","non_us","0"
"135849","date_desc","0","0","race","200"
"135849","date_desc","0","0","sexual_minorities","200"
"135849","date_desc","0","0","kids","200"
"135849","date_desc","0","0","elderly","200"
"135849","date_desc","0","0","women","200"
"135849","date_desc","0","0","non_us","200"
"306425","date_desc","3196","200","race","0"
"306425","date_desc","3196","200","sexual_minorities","0"
"306425","date_desc","3196","200","kids","13"
"306425","date_desc","3196","200","elderly","15"
"306425","date_desc","3196","200","women","4"
"306425","date_desc","3196","200","non_us","4"
"306425","relevance","3196","200","race","0"
"306425","relevance","3196","200","sexual_minorities","0"
"306425","relevance","3196","200","kids","9"
"306425","relevance","3196","200","elderly","9"
"306425","relevance","3196","200","women","1"
"306425","relevance","3196","200","non_us","0"
"239764","relevance","76","76","race","2"
"239764","relevance","76","76","sexual_minorities","0"
"239764","relevance","76","76","kids","6"
"239764","relevance","76","76","elderly","10"
"239764","relevance","76","76","women","9"
"239764","relevance","76","76","non_us","4"
"362600","date_desc","78","78","race","0"
"362600","date_desc","78","78","sexual_minorities","0"
"362600","date_desc","78","78","kids","0"
"362600","date_desc","78","78","elderly","15"
"362600","date_desc","78","78","women","36"
"362600","date_desc","78","78","non_us","5"
"362600","relevance","78","78","race","0"
"362600","relevance","78","78","sexual_minorities","0"
"362600","relevance","78","78","kids","0"
"362600","relevance","78","78","elderly","15"
"362600","relevance","78","78","women","36"
"362600","relevance","78","78","non_us","5"
"239764","date_desc","76","76","race","2"
"239764","date_desc","76","76","sexual_minorities","0"
"239764","date_desc","76","76","kids","6"
"239764","date_desc","76","76","elderly","10"
"239764","date_desc","76","76","women","9"
"239764","date_desc","76","76","non_us","4"
"122488","relevance","494","200","race","2"
"122488","relevance","494","200","sexual_minorities","0"
"122488","relevance","494","200","kids","36"
"122488","relevance","494","200","elderly","31"
"122488","relevance","494","200","women","110"
"122488","relevance","494","200","non_us","10"
"122488","date_desc","494","200","race","2"
"122488","date_desc","494","200","sexual_minorities","0"
"122488","date_desc","494","200","kids","30"
"122488","date_desc","494","200","elderly","38"
"122488","date_desc","494","200","women","99"
"122488","date_desc","494","200","non_us","14"
"181090","date_desc","3250","200","race","7"
"181090","date_desc","3250","200","sexual_minorities","0"
"181090","date_desc","3250","200","kids","74"
"181090","date_desc","3250","200","elderly","6"
"181090","date_desc","3250","200","women","112"
"181090","date_desc","3250","200","non_us","56"
"181090","relevance","3250","200","race","2"
"181090","relevance","3250","200","sexual_minorities","0"
"181090","relevance","3250","200","kids","36"
"181090","relevance","3250","200","elderly","1"
"181090","relevance","3250","200","women","84"
"181090","relevance","3250","200","non_us","39"
"88805","relevance","22","22","race","2"
"88805","relevance","22","22","sexual_minorities","0"
"88805","relevance","22","22","kids","11"
"88805","relevance","22","22","elderly","5"
"88805","relevance","22","22","women","7"
"88805","relevance","22","22","non_us","6"
"88805","date_desc","22","22","race","2"
"88805","date_desc","22","22","sexual_minorities","0"
"88805","date_desc","22","22","kids","11"
"88805","date_desc","22","22","elderly","5"
"88805","date_desc","22","22","women","7"
"88805","date_desc","22","22","non_us","6"
"70604","relevance","811","200","race","4"
"70604","relevance","811","200","sexual_minorities","0"
"70604","relevance","811","200","kids","200"
"70604","relevance","811","200","elderly","23"
"70604","relevance","811","200","women","31"
"70604","relevance","811","200","non_us","46"
"126836","relevance","12436","200","race","10"
"126836","relevance","12436","200","sexual_minorities","0"
"126836","relevance","12436","200","kids","89"
"126836","relevance","12436","200","elderly","69"
"126836","relevance","12436","200","women","36"
"126836","relevance","12436","200","non_us","52"
"690087","relevance","11","11","race","0"
"690087","relevance","11","11","sexual_minorities","0"
"690087","relevance","11","11","kids","1"
"690087","relevance","11","11","elderly","0"
"690087","relevance","11","11","women","0"
"690087","relevance","11","11","non_us","0"
"70604","date_desc","811","200","race","6"
"70604","date_desc","811","200","sexual_minorities","0"
"70604","date_desc","811","200","kids","200"
"70604","date_desc","811","200","elderly","38"
"70604","date_desc","811","200","women","45"
"70604","date_desc","811","200","non_us","72"
"126836","date_desc","12436","200","race","15"
"126836","date_desc","12436","200","sexual_minorities","0"
"126836","date_desc","12436","200","kids","51"
"126836","date_desc","12436","200","elderly","50"
"126836","date_desc","12436","200","women","38"
"126836","date_desc","12436","200","non_us","41"
"752410","relevance","212","200","race","4"
"752410","relevance","212","200","sexual_minorities","0"
"752410","relevance","212","200","kids","13"
"752410","relevance","212","200","elderly","5"
"752410","relevance","212","200","women","8"
"752410","relevance","212","200","non_us","67"
"690087","date_desc","11","11","race","0"
"690087","date_desc","11","11","sexual_minorities","0"
"690087","date_desc","11","11","kids","1"
"690087","date_desc","11","11","elderly","0"
"690087","date_desc","11","11","women","0"
"690087","date_desc","11","11","non_us","0"
"752410","date_desc","212","200","race","4"
"752410","date_desc","212","200","sexual_minorities","0"
